Frequency (GHz), Theta Pol: Theta=90.0 & Phi=180.0 (dBsm), Theta Pol: Theta=90.0 & Phi=180.0 (rad of rEfar/Einc - phase centered at ff origin), Phi Pol: Theta=90.0 & Phi=180.0 (dBsm), Phi Pol: Theta=90.0 & Phi=180.0 (rad of rEfar/Einc - phase centered at ff origin)
8.959328918287793542e+00,-2.983463789635372976e+01,2.406136905909754542e-01,-1.651940677056999505e+02,1.287264643000410214e+00
8.978596292305615734e+00,-2.984194914704557888e+01,2.432389222089990921e-01,-1.651039560283460617e+02,1.262950945086538157e+00
8.997863666323439702e+00,-2.985038180014321441e+01,2.458883031821962606e-01,-1.650147179700596496e+02,1.238732630506080845e+00
9.017131040341263670e+00,-2.985993419824356820e+01,2.485631793677444135e-01,-1.649270233085431414e+02,1.214675526860738097e+00
9.036398414359087639e+00,-2.987060488672726066e+01,2.512649234455965885e-01,-1.648411726486924351e+02,1.190869568361759612e+00
9.055665788376909831e+00,-2.988239255241219539e+01,2.539949346973928157e-01,-1.647570412059295677e+02,1.167405611669206866e+00
9.074933162394733799e+00,-2.989529597741197264e+01,2.567546358056924105e-01,-1.646741258712787044e+02,1.144351956545063942e+00
9.094200536412555991e+00,-2.990931401939998224e+01,2.595454679676248988e-01,-1.645916847822294642e+02,1.121736260536987162e+00
9.113467910430379959e+00,-2.992444562229297489e+01,2.623688861085298196e-01,-1.645089364160718048e+02,1.099537351253577544e+00
9.132735284448202151e+00,-2.994068985293415253e+01,2.652263559866451237e-01,-1.644252697163823314e+02,1.077689146277602150e+00
9.152002658466026119e+00,-2.995804595198881159e+01,2.681193544891166680e-01,-1.643404123764123028e+02,1.056095907398094447e+00
9.171270032483848311e+00,-2.997651338302856416e+01,2.710493735594088904e-01,-1.642545136664589336e+02,1.034655094549567833e+00
9.190537406501672280e+00,-2.999609186390484084e+01,2.740179271982638443e-01,-1.641681198174632925e+02,1.013282006197528728e+00
9.209804780519494471e+00,-3.001678136904713412e+01,2.770265601187255622e-01,-1.640820482217309007e+02,9.919298797061232298e-01
9.229072154537318440e+00,-3.003858209909190080e+01,2.800768561521241318e-01,-1.639971931587366782e+02,9.706003581597757446e-01
9.248339528555140632e+00,-3.006149442316130305e+01,2.831704445376211909e-01,-1.639143127114695346e+02,9.493417954908404122e-01
9.267606902572966376e+00,-3.008551880671666012e+01,2.863090027833909423e-01,-1.638338499988583123e+02,9.282359704524407729e-01
9.286874276590788568e+00,-3.011065574207128392e+01,2.894942557187940024e-01,-1.637558322277168656e+02,9.073765802282779402e-01
9.306141650608612537e+00,-3.013690569813899245e+01,2.927279714132213773e-01,-1.636798718480193600e+02,8.868447828066424732e-01
9.325409024626434729e+00,-3.016426910086141433e+01,2.960119555278991621e-01,-1.636052699289557779e+02,8.666877363804132983e-01
9.344676398644258697e+00,-3.019274634732952123e+01,2.993480461412747484e-01,-1.635311975410581056e+02,8.469054436183475199e-01
9.363943772662080889e+00,-3.022233784716192062e+01,3.027381110060675673e-01,-1.634569112987087749e+02,8.274493217686732516e-01
9.383211146679904857e+00,-3.025304407682717667e+01,3.061840485679923618e-01,-1.633819491659175185e+02,8.082330884136874616e-01
9.402478520697727049e+00,-3.028486562852024733e+01,3.096877930649198363e-01,-1.633062559175836270e+02,7.891533867653843792e-01
9.421745894715551017e+00,-3.031780323613814332e+01,3.132513229036573144e-01,-1.632302048826781515e+02,7.701149328512363335e-01
9.441013268733373209e+00,-3.035185776669704794e+01,3.168766705884598633e-01,-1.631545097526391999e+02,7.510536863015349063e-01
9.460280642751197178e+00,-3.038703017468966650e+01,3.205659320118930955e-01,-1.630800493994271108e+02,7.319520689095561083e-01
9.479548016769019370e+00,-3.042332142692771058e+01,3.243212730537551325e-01,-1.630076510526396589e+02,7.128424054298245771e-01
9.498815390786845114e+00,-3.046073241357651895e+01,3.281449321436311628e-01,-1.629378868101804017e+02,6.937978385250154201e-01
9.518082764804667306e+00,-3.049926386505498144e+01,3.320392185430563470e-01,-1.628709338678304732e+02,6.749130836181200799e-01
9.537350138822491274e+00,-3.053891629303960187e+01,3.360065072975004230e-01,-1.628065325652275135e+02,6.562797958988763058e-01
9.556617512840313466e+00,-3.057968996724890687e+01,3.400492327662620884e-01,-1.627440528543152709e+02,6.379625718676235069e-01
9.575884886858137435e+00,-3.062158492969222223e+01,3.441698830878712201e-01,-1.626826540334502909e+02,6.199815101903498604e-01
9.595152260875959627e+00,-3.066460103734263143e+01,3.483709977419983117e-01,-1.626214995620450168e+02,6.023058050172479527e-01
9.614419634893783595e+00,-3.070873801570054340e+01,3.526551695650287366e-01,-1.625599736700867481e+02,5.848602389035754134e-01
9.633687008911605787e+00,-3.075399550187266939e+01,3.570250513735727105e-01,-1.624978440038816245e+02,5.675431833236344037e-01
9.652954382929429755e+00,-3.080037305778489909e+01,3.614833660731653353e-01,-1.624353269848594721e+02,5.502516233653056421e-01
9.672221756947251947e+00,-3.084787014157176444e+01,3.660329181315313263e-01,-1.623730376918551030e+02,5.329067391409372245e-01
9.691489130965075915e+00,-3.089648603611018629e+01,3.706766038623328097e-01,-1.623118369082347385e+02,5.154733747649831166e-01
9.710756504982898107e+00,-3.094621974513831120e+01,3.754174182314902186e-01,-1.622526151284989737e+02,4.979683841921587195e-01
9.730023879000722076e+00,-3.099706987623735799e+01,3.802584568083156591e-01,-1.621960689579240409e+02,4.804558039869208375e-01
9.749291253018544268e+00,-3.104903453361881205e+01,3.852029128011300041e-01,-1.621425260584322814e+02,4.630301566208387953e-01
9.768558627036370012e+00,-3.110211124098763591e+01,3.902540704853388887e-01,-1.620918618806939548e+02,4.457920633361479590e-01
9.787826001054192204e+00,-3.115629690631155668e+01,3.954152973704203600e-01,-1.620435290435705724e+02,4.288221531955264676e-01
9.807093375072016173e+00,-3.121158782831053813e+01,4.006900378617951897e-01,-1.619966934434416430e+02,4.121597016083367038e-01
9.826360749089838365e+00,-3.126797973213832549e+01,4.060818108213777866e-01,-1.619504451718844109e+02,3.957914335597490507e-01
9.845628123107662333e+00,-3.132546781249562784e+01,4.115942123929426932e-01,-1.619040325300794336e+02,3.796535901201983365e-01
9.864895497125484525e+00,-3.138404675896029872e+01,4.172309240045055656e-01,-1.618570593046815418e+02,3.636470731100777121e-01
9.884162871143306717e+00,-3.144371074177681535e+01,4.229957239832616289e-01,-1.618095928146764493e+02,3.476620109431153849e-01
9.903430245161130685e+00,-3.150445334595744740e+01,4.288925001307001272e-01,-1.617621527136690247e+02,3.316054359264773432e-01
9.922697619178952877e+00,-3.156626745480672369e+01,4.349252602217824615e-01,-1.617155823538808193e+02,3.154248170843213517e-01
9.941964993196776845e+00,-3.162914509729374046e+01,4.410981378408759257e-01,-1.616708360381421130e+02,2.991212964445146283e-01
9.961232367214599037e+00,-3.169307728333649621e+01,4.474153921479701035e-01,-1.616287371900795051e+02,2.827492521251415147e-01
9.980499741232423005e+00,-3.175805385421596938e+01,4.538814017734616457e-01,-1.615897688523826616e+02,2.664023618321978981e-01
9.999767115250245197e+00,-3.182406337091346771e+01,4.605006546313709648e-01,-1.615539487931774545e+02,2.501896752602696394e-01
1.001903448926807094e+01,-3.189109305215832180e+01,4.672777365721098586e-01,-1.615208205470871690e+02,2.342075806853389230e-01
1.003830186328589313e+01,-3.195912875925715113e+01,4.742173221333557120e-01,-1.614895641359193235e+02,2.185145617826003694e-01
1.005756923730371710e+01,-3.202815501035644274e+01,4.813241700692230118e-01,-1.614592013926293248e+02,2.031151222623160946e-01
1.007683661132153929e+01,-3.209815499672885153e+01,4.886031249739487548e-01,-1.614288464071967155e+02,1.879572262620426426e-01
1.009610398533936326e+01,-3.216911057094972648e+01,4.960591245219813650e-01,-1.613979377090499270e+02,1.729443403511973787e-01
1.011537135935718545e+01,-3.224100218246748284e+01,5.036972101095738008e-01,-1.613663906394359628e+02,1.579593451337997778e-01
1.013463873337500942e+01,-3.231380874878507825e+01,5.115225374932064195e-01,-1.613346275936967800e+02,1.428942588033969008e-01
1.015390610739283161e+01,-3.238750746694148575e+01,5.195403837300509586e-01,-1.613034761620329505e+02,1.276779722386016391e-01
1.017317348141065558e+01,-3.246207358571425061e+01,5.277561474481702319e-01,-1.612739610288705592e+02,1.122946670820921672e-01
1.019244085542847778e+01,-3.253748016951031730e+01,5.361753410408943710e-01,-1.612470436516867665e+02,9.678811587552588191e-02
1.021170822944630174e+01,-3.261369788711489548e+01,5.448035753787449087e-01,-1.612233763884705411e+02,8.125079160055634353e-02
1.023097560346412394e+01,-3.269069485140789766e+01,5.536465395135462542e-01,-1.612031329219272777e+02,6.580053223206014379e-02
1.025024297748194968e+01,-3.276843652149676700e+01,5.627099790755965003e-01,-1.611859575881699413e+02,5.055049715300140994e-02
1.026951035149977187e+01,-3.284688566032161816e+01,5.719996772621953607e-01,-1.611710479113901897e+02,3.557977446754793244e-02
1.028877772551759584e+01,-3.292600232375176006e+01,5.815214413870739563e-01,-1.611573529560294844e+02,2.091200485024663491e-02
1.030804509953541803e+01,-3.300574384641365100e+01,5.912810961223216033e-01,-1.611438408943499212e+02,6.507711970152897478e-03
1.032731247355324200e+01,-3.308606478830998299e+01,6.012844823008284267e-01,-1.611297690662985360e+02,-7.727168834573978039e-03
1.034657984757106419e+01,-3.316691681546514303e+01,6.115374580822845463e-01,-1.611148854341001879e+02,-2.191822340702009875e-02
1.036584722158888816e+01,-3.324824850521767416e+01,6.220458980136984728e-01,-1.610995055434575249e+02,-3.619065581579115204e-02
1.038511459560671035e+01,-3.333000508781478288e+01,6.328156854305722057e-01,-1.610844415510123042e+02,-5.063689302728025671e-02
1.040438196962453432e+01,-3.341212815485046406e+01,6.438526948216420909e-01,-1.610708002493346669e+02,-6.529231943062126231e-02
1.042364934364235651e+01,-3.349455537640109526e+01,6.551627629367750005e-01,-1.610597024729646876e+02,-8.012556184830699202e-02
1.044291671766018048e+01,-3.357722026894390410e+01,6.667516499818321174e-01,-1.610519962257076543e+02,-9.504584320652073592e-02
1.046218409167800267e+01,-3.366005204480350699e+01,6.786249945021701757e-01,-1.610480361538979253e+02,-1.099255609503582698e-01
1.048145146569582664e+01,-3.374297555375468960e+01,6.907882668506029056e-01,-1.610475848186610506e+02,-1.246325532435497568e-01
1.050071883971365061e+01,-3.382591130395645962e+01,7.032467260554666755e-01,-1.610498621829954686e+02,-1.390641987070281860e-01
1.051998621373147458e+01,-3.390877552925317673e+01,7.160053834155268859e-01,-1.610537349477353359e+02,-1.531748903125076389e-01
1.053925358774929677e+01,-3.399148025906174553e+01,7.290689736207148774e-01,-1.610580029121072698e+02,-1.669896769232191713e-01
1.055852096176712074e+01,-3.407393334918432970e+01,7.424419313186281233e-01,-1.610617124209204292e+02,-1.805999461536717254e-01
1.057778833578494293e+01,-3.415603844699592173e+01,7.561283686396436110e-01,-1.610644152390608212e+02,-1.941415021470533075e-01
1.059705570980276690e+01,-3.423769488886061652e+01,7.701320479867510560e-01,-1.610663012207573672e+02,-2.077602340812137738e-01
1.061632308382058909e+01,-3.431879755475570448e+01,7.844563448081792734e-01,-1.610681650961345497e+02,-2.215742764340663806e-01
1.063559045783841306e+01,-3.439923672723693926e+01,7.991041970731940225e-01,-1.610712130549083554e+02,-2.356427792354488238e-01
1.065485783185623525e+01,-3.447889801241791474e+01,8.140780412739911931e-01,-1.610767589337361017e+02,-2.499496507239772902e-01
1.067412520587405922e+01,-3.455766237595280188e+01,8.293797381468780427e-01,-1.610858887537530677e+02,-2.644065579453579451e-01
1.069339257989188141e+01,-3.463540632773279526e+01,8.450104939924275582e-01,-1.610991789992637848e+02,-2.788744630324816454e-01
1.071265995390970538e+01,-3.471200226003601585e+01,8.609707846794025787e-01,-1.611165394531305424e+02,-2.931984362600917327e-01
1.073192732792752757e+01,-3.478731891317181635e+01,8.772602887367381141e-01,-1.611372215857518881e+02,-3.072473429650903198e-01
1.075119470194535332e+01,-3.486122191908428647e+01,8.938778335018958687e-01,-1.611599952536201101e+02,-3.209486858207774018e-01
1.077046207596317551e+01,-3.493357436410219918e+01,9.108213547551636813e-01,-1.611834561026182655e+02,-3.343096097836035230e-01
1.078972944998099948e+01,-3.500423732033910085e+01,9.280878666399257071e-01,-1.612063908042024707e+02,-3.474179520451249337e-01
1.080899682399882167e+01,-3.507307031938398723e+01,9.456734360381985338e-01,-1.612281064396919703e+02,-3.604220111835732543e-01
1.082826419801664564e+01,-3.513993177528701040e+01,9.635731547873486180e-01,-1.612486333215523757e+02,-3.734934689243827877e-01
1.084753157203446783e+01,-3.520467939672319346e+01,9.817811045283266758e-01,-1.612687409595457382e+02,-3.867829240288019887e-01
1.086679894605229180e+01,-3.526717065050463873e+01,1.000290312271310489e+00,-1.612897578075705667e+02,-4.003799545294629003e-01
1.088606632007011399e+01,-3.532726334281419156e+01,1.019092699070238250e+00,-1.613132403600264411e+02,-4.142885153217935046e-01
1.090533369408793796e+01,-3.538481636815421894e+01,1.038179028280128646e+00,-1.613405777576003572e+02,-4.284242362384106939e-01
1.092460106810576015e+01,-3.543969064256739898e+01,1.057538862495655652e+00,-1.613726330846954795e+02,-4.426343751836274154e-01
1.094386844212358412e+01,-3.549175019600116343e+01,1.077160538570672621e+00,-1.614095113989650088e+02,-4.567355791856330116e-01
1.096313581614140631e+01,-3.554086336047187444e+01,1.097031167879605862e+00,-1.614505138507081199e+02,-4.705604354583168836e-01
1.098240319015923205e+01,-3.558690396718643001e+01,1.117136664733787477e+00,-1.614942950374652639e+02,-4.840016046010174322e-01
1.100167056417705425e+01,-3.562975246435122756e+01,1.137461800763091224e+00,-1.615391936242383792e+02,-4.970423697083397596e-01
1.102093793819487821e+01,-3.566929688908933826e+01,1.157990278574598131e+00,-1.615836612547116431e+02,-5.097649561475878777e-01
1.104020531221270041e+01,-3.570543366582620592e+01,1.178704815438130993e+00,-1.616266822611375460e+02,-5.223330198348626885e-01
1.105947268623052437e+01,-3.573806824838906948e+01,1.199587227919680421e+00,-1.616680695240063983e+02,-5.349515220304590368e-01
1.107874006024834657e+01,-3.576711566038000001e+01,1.220618511278859009e+00,-1.617085486988168554e+02,-5.478139395185734895e-01
1.109800743426617053e+01,-3.579250100645991495e+01,1.241778912222235576e+00,-1.617496000637841860e+02,-5.610509459292373213e-01
1.111727480828399273e+01,-3.581416001986453068e+01,1.263047998806599237e+00,-1.617930961889400976e+02,-5.746945923233414133e-01
1.113654218230181669e+01,-3.583203968024406549e+01,1.284404735275600951e+00,-1.618408301725461058e+02,-5.886676544501427966e-01
1.115580955631963889e+01,-3.584609888973216130e+01,1.305827571063739256e+00,-1.618940559311513994e+02,-6.028009630069826041e-01
1.117507693033746285e+01,-3.585630914795737567e+01,1.327294551522828270e+00,-1.619531556946883768e+02,-6.168745177756765896e-01
1.119434430435528505e+01,-3.586265513333577815e+01,1.348783453472536698e+00,-1.620175181676121667e+02,-6.306726854268507321e-01
1.121361167837310902e+01,-3.586513508957136764e+01,1.370271942673526810e+00,-1.620856639434211957e+02,-6.440404845474890783e-01
1.123287905239093121e+01,-3.586376093674897447e+01,1.391737744515612718e+00,-1.621555999403753958e+02,-6.569270892160430364e-01
1.125214642640875695e+01,-3.585855807096784531e+01,1.413158815352262287e+00,-1.622253279352854349e+02,-6.694045904642917932e-01
1.127141380042657914e+01,-3.584956487290330074e+01,1.434513501208666053e+00,-1.622933842470248180e+02,-6.816551752894645100e-01
1.129068117444440311e+01,-3.583683199786131013e+01,1.455780673334447606e+00,-1.623592651769348834e+02,-6.939278953167713482e-01
1.130994854846222530e+01,-3.582042155259823346e+01,1.476939835523475963e+00,-1.624236120526038860e+02,-7.064751933378633497e-01
1.132921592248004927e+01,-3.580040626780257185e+01,1.497971204716702198e+00,-1.624880928048410169e+02,-7.194860926987023397e-01
1.134848329649787146e+01,-3.577686874866682842e+01,1.518855772211001209e+00,-1.625550047281572574e+02,-7.330345094061331279e-01
1.136775067051569543e+01,-3.574990083744319236e+01,1.539575356108803472e+00,-1.626267027410900425e+02,-7.470568180132736158e-01
1.138701804453351762e+01,-3.571960306599292778e+01,1.560112655490316413e+00,-1.627050017271683657e+02,-7.613645488537745809e-01
1.140628541855134159e+01,-3.568608413012071878e+01,1.580451313244267020e+00,-1.627907023769585351e+02,-7.756890941709031484e-01
1.142555279256916378e+01,-3.564946029509428627e+01,1.600575988652436221e+00,-1.628833569333616538e+02,-7.897479942228060601e-01
1.144482016658698775e+01,-3.560985465020482366e+01,1.620472434486915025e+00,-1.629813387173249168e+02,-8.033176533164382294e-01
1.146408754060480994e+01,-3.556739616722946096e+01,1.640127568506225320e+00,-1.630822159917312320e+02,-8.162952301884996986e-01
1.148335491462263569e+01,-3.552221857226621182e+01,1.659529527356913947e+00,-1.631833604102767197e+02,-8.287332908548689092e-01
1.150262228864045788e+01,-3.547445909628217464e+01,1.678667692637942688e+00,-1.632826514691931266e+02,-8.408355684919197603e-01
1.152188966265828185e+01,-3.542425721000718397e+01,1.697532683818470778e+00,-1.633790917980647066e+02,-8.529113720504029050e-01
1.154115703667610404e+01,-3.537175346120586994e+01,1.716116319413820701e+00,-1.634731511663589174e+02,-8.652982348086351028e-01
1.156042441069392801e+01,-3.531708851275810446e+01,1.734411554381138254e+00,-1.635667239275057057e+02,-8.782731044266979259e-01
1.157969178471175020e+01,-3.526040243367404514e+01,1.752412406194405525e+00,-1.636626980743103843e+02,-8.919769088827143033e-01
1.159895915872957417e+01,-3.520183423530308175e+01,1.770113883194947890e+00,-1.637642494877737533e+02,-9.063734741039598530e-01
1.161822653274739636e+01,-3.514152158867393894e+01,1.787511926264302664e+00,-1.638740476474548302e+02,-9.212535466180843402e-01
1.163749390676522033e+01,-3.507960062217496500e+01,1.804603369378585898e+00,-1.639935714755624474e+02,-9.362826791725106235e-01
1.165676128078304252e+01,-3.501620569197896771e+01,1.821385917773043817e+00,-1.641226986676318802e+02,-9.510818270601530955e-01
1.167602865480086649e+01,-3.495146904235774343e+01,1.837858136249717944e+00,-1.642596718440671850e+02,-9.653229462353226653e-01
1.169529602881868868e+01,-3.488552032181812024e+01,1.854019436382655206e+00,-1.644014730100162183e+02,-9.788181725660232146e-01
1.171456340283651265e+01,-3.481848597941966261e+01,1.869870051087953566e+00,-1.645445534934559362e+02,-9.915801819023123409e-01
1.173383077685433662e+01,-3.475048861660144439e+01,1.885410988289050627e+00,-1.646857706227816323e+02,-1.003834656255858881e+00
1.175309815087216059e+01,-3.468164639849989328e+01,1.900643961255496617e+00,-1.648232963956573371e+02,-1.015975595642193641e+00
1.177236552488998278e+01,-3.461207262672805030e+01,1.915571299919518911e+00,-1.649572312461566810e+02,-1.028470259250543251e+00
1.179163289890780675e+01,-3.454187554341750399e+01,1.930195853126870142e+00,-1.650897168157905810e+02,-1.041737770212862735e+00
1.181090027292562894e+01,-3.447115838316148029e+01,1.944520894718048787e+00,-1.652244899515003169e+02,-1.056035786082068828e+00
1.183016764694345291e+01,-3.440001963049955691e+01,1.958550045705308662e+00,-1.653659951622580309e+02,-1.071387558502001180e+00
1.184943502096127510e+01,-3.432855339255449678e+01,1.972287220772136696e+00,-1.655182967660653048e+02,-1.087568629567132072e+00
1.186870239497909907e+01,-3.425684977303309608e+01,1.985736601008400992e+00,-1.656840652808604659e+02,-1.104155414837380444e+00
1.188796976899692126e+01,-3.418499514169478459e+01,1.998902627983956570e+00,-1.658638717633164674e+02,-1.120623870281156842e+00
1.190723714301474523e+01,-3.411307223036165226e+01,2.011790008873746594e+00,-1.660559511991554302e+02,-1.136477587801979494e+00
1.192650451703256742e+01,-3.404116004216027136e+01,2.024403719892172937e+00,-1.662565174380897872e+02,-1.151379217671542055e+00
1.194577189105039139e+01,-3.396933361926731720e+01,2.036748996458035865e+00,-1.664606202765235139e+02,-1.165255233013788860e+00
1.196503926506821358e+01,-3.389766375947918675e+01,2.048831302956477529e+00,-1.666634101298415942e+02,-1.178343441429664740e+00
1.198430663908603933e+01,-3.382621679077064414e+01,2.060656281431083592e+00,-1.668615255771411796e+02,-1.191160534508930224e+00
1.200357401310386152e+01,-3.375505450036527577e+01,2.072229685199554083e+00,-1.670542073653761292e+02,-1.204387217958822420e+00
1.202284138712168549e+01,-3.368423427427755712e+01,2.083557308358932936e+00,-1.672437610606661735e+02,-1.218696884667735292e+00
1.204210876113950768e+01,-3.361380944621680555e+01,2.094644924023730148e+00,-1.674351787422054940e+02,-1.234576917659342632e+00
1.206137613515733165e+01,-3.354382979722058167e+01,2.105498242382497942e+00,-1.676350134599818489e+02,-1.252195761917903827e+00
1.208064350917515384e+01,-3.347434210562551016e+01,2.116122894744660421e+00,-1.678498320081924646e+02,-1.271351827366515419e+00
1.209991088319297781e+01,-3.340539063281649135e+01,2.126524443044993884e+00,-1.680846510286623925e+02,-1.291513580417724238e+00
1.211917825721080000e+01,-3.333701744776622888e+01,2.136708407649282826e+00,-1.683417037841947490e+02,-1.311938170409915116e+00
1.213844563122862397e+01,-3.326926253795528510e+01,2.146680301618025588e+00,-1.686197792710163696e+02,-1.331844371134867089e+00
1.215771300524644616e+01,-3.320216371354543128e+01,2.156445658157502887e+00,-1.689142908367593066e+02,-1.350610127549236372e+00
1.217698037926427013e+01,-3.313575636919453871e+01,2.166010040237169587e+00,-1.692181615784828352e+02,-1.367958229933986969e+00
1.219624775328209232e+01,-3.307007320758881974e+01,2.175379026672002336e+00,-1.695234906849332503e+02,-1.384084077750606934e+00
1.221551512729991806e+01,-3.300514403945533104e+01,2.184558175891573306e+00,-1.698237322056128846e+02,-1.399676155282567169e+00
1.223478250131774026e+01,-3.294099575335334862e+01,2.193552975222163415e+00,-1.701158261193245664e+02,-1.415797862532562457e+00
1.225404987533556422e+01,-3.287765250071385026e+01,2.202368787949286144e+00,-1.704015610476990901e+02,-1.433644640117393232e+00
1.227331724935338642e+01,-3.281513608056933151e+01,2.211010811450766056e+00,-1.706876186928720358e+02,-1.454244509991029943e+00
1.229258462337121038e+01,-3.275346645112824717e+01,2.219484056983014320e+00,-1.709842353682927296e+02,-1.478197923390797142e+00
1.231185199738903258e+01,-3.269266225782814672e+01,2.227793355989255097e+00,-1.713029278793480614e+02,-1.505533873147559154e+00
1.233111937140685654e+01,-3.263274126040919043e+01,2.235943390645301676e+00,-1.716539601813278466e+02,-1.535709835477745200e+00
