Frequency (GHz), Theta Pol: Theta=90.0 & Phi=180.0 (dBsm), Theta Pol: Theta=90.0 & Phi=180.0 (rad of rEfar/Einc - phase centered at ff origin), Phi Pol: Theta=90.0 & Phi=180.0 (dBsm), Phi Pol: Theta=90.0 & Phi=180.0 (rad of rEfar/Einc - phase centered at ff origin)
6.261896555792543673e+00,-3.697580320411199750e+01,-1.482816771733776351e+00,-1.643521134854647698e+02,-1.700500643360238096e+00
6.281163929810366753e+00,-3.711400489371234812e+01,-1.457674391444389483e+00,-1.643503712408107447e+02,-1.714724669072945185e+00
6.300431303828189833e+00,-3.724813424983004495e+01,-1.431646067872215600e+00,-1.643499248653479015e+02,-1.728974631197506051e+00
6.319698677846012913e+00,-3.737760660071951690e+01,-1.404735342996418890e+00,-1.643506530735110402e+02,-1.743241928486304104e+00
6.338966051863835993e+00,-3.750181469856833871e+01,-1.376952019646537018e+00,-1.643524055449689456e+02,-1.757526093241276177e+00
6.358233425881659073e+00,-3.762013421884790887e+01,-1.348312827292453608e+00,-1.643550412206190003e+02,-1.771835436939193986e+00
6.377500799899483042e+00,-3.773193053788165230e+01,-1.318842030612957572e+00,-1.643584646088574459e+02,-1.786185443332001022e+00
6.396768173917306122e+00,-3.783656678525774453e+01,-1.288571947571337750e+00,-1.643626506976457335e+02,-1.800595300021862410e+00
6.416035547935129202e+00,-3.793341309808960204e+01,-1.257543341197016495e+00,-1.643676519054341725e+02,-1.815083447056286436e+00
6.435302921952952282e+00,-3.802185692299904929e+01,-1.225805648839234152e+00,-1.643735851000230355e+02,-1.829663285811939266e+00
6.454570295970775362e+00,-3.810131412431378806e+01,-1.193417014884979643e+00,-1.643806018725739762e+02,-1.844340159374745269e+00
6.473837669988598442e+00,-3.817124057056457787e+01,-1.160444098187206396e+00,-1.643888496075660726e+02,-1.859110393401789851e+00
6.493105044006422411e+00,-3.823114379455049061e+01,-1.126961633812564978e+00,-1.643984332962257611e+02,-1.873962659427293787e+00
6.512372418024245491e+00,-3.828059426406414900e+01,-1.093051739921124366e+00,-1.644093878953467254e+02,-1.888881328650876101e+00
6.531639792042068571e+00,-3.831923576917814955e+01,-1.058802973992193142e+00,-1.644216683984249983e+02,-1.903850974613257918e+00
6.550907166059891651e+00,-3.834679443419645395e+01,-1.024309157228450617e+00,-1.644351603355305258e+02,-1.918860884182516324e+00
6.570174540077714731e+00,-3.836308590137059582e+01,-9.896680005701393723e-01,-1.644497082487227431e+02,-1.933908421828375745e+00
6.589441914095537811e+00,-3.836802030888610204e+01,-9.549795789781880817e-01,-1.644651550688688530e+02,-1.949000368973930364e+00
6.608709288113361779e+00,-3.836160479300532700e+01,-9.203447111909571765e-01,-1.644813824124716746e+02,-1.964151865439070166e+00
6.627976662131184860e+00,-3.834394337540189213e+01,-8.858633089306656716e-01,-1.644983414122025067e+02,-1.979383191760939020e+00
6.647244036149007940e+00,-3.831523424050914173e+01,-8.516327618037664582e-01,-1.645160659760250610e+02,-1.994715194076937870e+00
6.666511410166831020e+00,-3.827576455137177902e+01,-8.177464216451676426e-01,-1.645346648120244879e+02,-2.010164517314247945e+00
6.685778784184654100e+00,-3.822590308322166663e+01,-7.842922430489548402e-01,-1.645542940223466246e+02,-2.025739876382491644e+00
6.705046158202477180e+00,-3.816609106051011224e+01,-7.513516260365128430e-01,-1.645751171160132174e+02,-2.041440338325466453e+00
6.724313532220300260e+00,-3.809683165704542773e+01,-7.189984933451540883e-01,-1.645972625843310766e+02,-2.057256078046088899e+00
6.743580906238124228e+00,-3.801867865567110982e+01,-6.872986200157377157e-01,-1.646207898791792559e+02,-2.073171440084372374e+00
6.762848280255947309e+00,-3.793222476325244941e+01,-6.563092182091120330e-01,-1.646456725797235094e+02,-2.089169550183015645e+00
6.782115654273770389e+00,-3.783809004225400940e+01,-6.260787667601823703e-01,-1.646718032580212991e+02,-2.105237319380004468e+00
6.801383028291593469e+00,-3.773691085870204631e+01,-5.966470638891392397e-01,-1.646990191087170672e+02,-2.121369568693922236e+00
6.820650402309416549e+00,-3.762932966666714663e+01,-5.680454733723718785e-01,-1.647271421141805092e+02,-2.137571205347690295e+00
6.839917776327239629e+00,-3.751598586108444522e+01,-5.402973295723568770e-01,-1.647560236868297068e+02,-2.153856858886270320e+00
6.859185150345063597e+00,-3.739750784268827033e+01,-5.134184649037074610e-01,-1.647855823766230685e+02,-2.170248025897645761e+00
6.878452524362886678e+00,-3.727450635839821302e+01,-4.874178241392352895e-01,-1.648158247922004591e+02,-2.186768416202170329e+00
6.897719898380709758e+00,-3.714756911274108120e+01,-4.622981328095218667e-01,-1.648468440496324376e+02,-2.203438672104323981e+00
6.916987272398532838e+00,-3.701725659345686381e+01,-4.380565911192403905e-01,-1.648787957967888644e+02,-2.220271813511046854e+00
6.936254646416355918e+00,-3.688409901767175825e+01,-4.146855696201856567e-01,-1.649118576608628075e+02,-2.237270591731942648e+00
6.955522020434178998e+00,-3.674859428250056226e+01,-3.921732877832656006e-01,-1.649461822953013836e+02,-2.254427456252949380e+00
6.974789394452002966e+00,-3.661120679310208459e+01,-3.705044611965366830e-01,-1.649818559359079586e+02,-2.271727177217436555e+00
6.994056768469826046e+00,-3.647236703905231536e+01,-3.496609071510193845e-01,-1.650188730928072403e+02,-2.289151491816517670e+00
7.013324142487649127e+00,-3.633247179355635126e+01,-3.296221017780612828e-01,-1.650571340478933848e+02,-2.306684623380780508e+00
7.032591516505472207e+00,-3.619188481717931438e+01,-3.103656846987959961e-01,-1.650964661681526593e+02,-2.324318284522783440e+00
7.051858890523295287e+00,-3.605093795685682778e+01,-2.918679094252924489e-01,-1.651366640421363456e+02,-2.342054880567909336e+00
7.071126264541118367e+00,-3.590993254108099109e+01,-2.741040396155038361e-01,-1.651775385594847592e+02,-2.359908058812717702e+00
7.090393638558941447e+00,-3.576914098300586886e+01,-2.570486928104731561e-01,-1.652189625363832306e+02,-2.377900407019800877e+00
7.109661012576765415e+00,-3.562880851471319943e+01,-2.406761345153557996e-01,-1.652609010817877788e+02,-2.396058832453438203e+00
7.128928386594588495e+00,-3.548915498797069290e+01,-2.249605264313926656e-01,-1.653034185728756711e+02,-2.414408763380150535e+00
7.148195760612411576e+00,-3.535037668927846255e+01,-2.098761332874746199e-01,-1.653466599951299543e+02,-2.432968641944298849e+00
7.167463134630234656e+00,-3.521264812936775002e+01,-1.953974930397747722e-01,-1.653908109824418204e+02,-2.451746126272619009e+00
7.186730508648057736e+00,-3.507612377892031930e+01,-1.814995552086247910e-01,-1.654360464229173147e+02,-2.470736999575379844e+00
7.205997882665880816e+00,-3.494093973238767603e+01,-1.681577918394993321e-01,-1.654824805271596233e+02,-2.489927104711950445e+00
7.225265256683704784e+00,-3.480721528978864399e+01,-1.553482850822409944e-01,-1.655301310298768271e+02,-2.509296859865064455e+00
7.244532630701527864e+00,-3.467505445191723368e+01,-1.430477947786785997e-01,-1.655789067990430965e+02,-2.528827255481430392e+00
7.263800004719350945e+00,-3.454454732754238933e+01,-1.312338088417647486e-01,-1.656286224008412375e+02,-2.548505843587905328e+00
7.283067378737174025e+00,-3.441577145235102364e+01,-1.198845786937975805e-01,-1.656790364746001671e+02,-2.568331203135460150e+00
7.302334752754997105e+00,-3.428879301929190149e+01,-1.089791416690443077e-01,-1.657299047014441555e+02,-2.588314713227663155e+00
7.321602126772820185e+00,-3.416366801944869280e+01,-9.849733209435033998e-02,-1.657810342111731359e+02,-2.608479117741043130e+00
7.340869500790643265e+00,-3.404044329236606359e+01,-8.841978271202109718e-02,-1.658323255489928840e+02,-2.628854169600805868e+00
7.360136874808467233e+00,-3.391915748537419972e+01,-7.872791813976183495e-02,-1.658837911560189298e+02,-2.649470399967333911e+00
7.379404248826290313e+00,-3.379984192305255419e+01,-6.940394209428275840e-02,-1.659355451076511940e+02,-2.670352564581410792e+00
7.398671622844113394e+00,-3.368252139032276204e+01,-6.043082006656168292e-02,-1.659877661476790820e+02,-2.691514432807456725e+00
7.417938996861936474e+00,-3.356721483525906535e+01,-5.179225898193878797e-02,-1.660406429313232195e+02,-2.712956266993204579e+00
7.437206370879759554e+00,-3.345393599992583233e+01,-4.347268510011566278e-02,-1.660943150326068007e+02,-2.734665672539955850e+00
7.456473744897582634e+00,-3.334269398882828739e+01,-3.545722104075479247e-02,-1.661488244997693755e+02,-2.756621656576927482e+00
7.475741118915406602e+00,-3.323349378455597503e+01,-2.773166242227810552e-02,-1.662040902898438617e+02,-2.778800927916652785e+00
7.495008492933229682e+00,-3.312633671889483367e+01,-2.028245424906741437e-02,-1.662599124100891288e+02,-2.801184898054651207e+00
7.514275866951052762e+00,-3.302122090540410682e+01,-1.309666694186746756e-02,-1.663160053466857846e+02,-2.823765638559974089e+00
7.533543240968875843e+00,-3.291814163676934868e+01,-6.161971816888838285e-03,-1.663720530559258179e+02,-2.846549268348308903e+00
7.552810614986698923e+00,-3.281709174782359639e+01,5.333841176160357541e-04,-1.664277721777682757e+02,-2.869555846527874099e+00
7.572077989004522003e+00,-3.271806194355967534e+01,7.000603999808610242e-03,-1.664829676664496105e+02,-2.892815702240726594e+00
7.591345363022345971e+00,-3.262104109109061767e+01,1.325036731140156847e-02,-1.665375665111060357e+02,-2.916363037787999435e+00
7.610612737040169051e+00,-3.252601647536866381e+01,1.929285595464650532e-02,-1.665916204530785478e+02,-2.940228360683350584e+00
7.629880111057992131e+00,-3.243297402023550546e+01,2.513777962072693065e-02,-1.666452763511593673e+02,-2.964431634462545428e+00
7.649147485075815212e+00,-3.234189847848898580e+01,3.079439988356400329e-02,-1.666987210882206512e+02,-2.988977887430587010e+00
7.668414859093638292e+00,-3.225277359646651121e+01,3.627155260876396142e-02,-1.667521144665670647e+02,-3.013856418521099201e+00
7.687682233111461372e+00,-3.216558225960267237e+01,4.157766851988027590e-02,-1.668055267108351529e+02,-3.039043848278138338e+00
7.706949607129284452e+00,-3.208030662519664133e+01,4.672079204909529437e-02,-1.668588962374897733e+02,-3.064510309113420039e+00
7.726216981147108420e+00,-3.199692824723113560e+01,5.170859884300396669e-02,-1.669120185590137737e+02,-3.090227285110930477e+00
7.745484355164931500e+00,-3.191542819585289337e+01,5.654841243293964870e-02,-1.669645697320261775e+02,-3.116175180914078524e+00
7.764751729182754580e+00,-3.183578717161833183e+01,6.124722057799152769e-02,-1.670161593455903244e+02,3.140836583454410746e+00
7.784019103200577661e+00,-3.175798561247700391e+01,6.581169165010622435e-02,-1.670664006166859679e+02,3.114426519074021460e+00
7.803286477218400741e+00,-3.168200379025214986e+01,7.024819119414384139e-02,-1.671149805350682982e+02,3.087755223105694391e+00
7.822553851236223821e+00,-3.160782189338418036e+01,7.456279852785639706e-02,-1.671617124837740391e+02,3.060790133291630966e+00
7.841821225254047789e+00,-3.153542009389505196e+01,7.876132302202726310e-02,-1.672065577236100751e+02,3.033499079587525404e+00
7.861088599271870869e+00,-3.146477859855433579e+01,8.284931958215457914e-02,-1.672496097424285324e+02,3.005858769825445975e+00
7.880355973289693949e+00,-3.139587768650043031e+01,8.683210287349946155e-02,-1.672910448136936168e+02,2.977861397050856951e+00
7.899623347307517029e+00,-3.132869773744310393e+01,9.071475998618376557e-02,-1.673310507071616371e+02,2.949517694921241606e+00
7.918890721325340110e+00,-3.126321925550741199e+01,9.450216148414490591e-02,-1.673697510864472804e+02,2.920855640463804637e+00
7.938158095343163190e+00,-3.119942289349556219e+01,9.819897105358865730e-02,-1.674071443374712942e+02,2.891915073872390440e+00
7.957425469360986270e+00,-3.113728948089569926e+01,1.018096541881244044e-01,-1.674430722043340154e+02,2.862739506019118529e+00
7.976692843378810238e+00,-3.107680005673595858e+01,1.053384864577678048e-01,-1.674772265527053889e+02,2.833367081692850231e+00
7.995960217396633318e+00,-3.101793590596340167e+01,1.087895618763979055e-01,-1.675091934792245354e+02,2.803822903139833400e+00
8.015227591414456398e+00,-3.096067859607486739e+01,1.121668017152057245e-01,-1.675385248802952844e+02,2.774114634862865802e+00
8.034494965432280367e+00,-3.090501000976959389e+01,1.154739638532358559e-01,-1.675648205906683472e+02,2.744232554288295933e+00
8.053762339450102559e+00,-3.085091236969030959e+01,1.187146524804659486e-01,-1.675878010949307679e+02,2.714154140547501370e+00
8.073029713467926527e+00,-3.079836825278633583e+01,1.218923277494483731e-01,-1.676073526228110495e+02,2.683852155412584040e+00
8.092297087485748719e+00,-3.074736059406281541e+01,1.250103148691719679e-01,-1.676235329749125356e+02,2.653304260054829555e+00
8.111564461503572687e+00,-3.069787268185578810e+01,1.280718121780455299e-01,-1.676365361505322937e+02,2.622501782999866471e+00
8.130831835521394879e+00,-3.064988814863103883e+01,1.310798979104975392e-01,-1.676466242205613639e+02,2.591455436437952731e+00
8.150099209539218847e+00,-3.060339096212387844e+01,1.340375356352283553e-01,-1.676540431399351405e+02,2.560196524002932961e+00
8.169366583557042816e+00,-3.055836542117637222e+01,1.369475786200552159e-01,-1.676589432137918152e+02,2.528773291040649074e+00
8.188633957574865008e+00,-3.051479615900288778e+01,1.398127735919475201e-01,-1.676613238348874120e+02,2.497243251497580196e+00
8.207901331592688976e+00,-3.047266815425897946e+01,1.426357644513578937e-01,-1.676610163216929834e+02,2.465663299336877667e+00
8.227168705610511168e+00,-3.043196674784518407e+01,1.454190964411686271e-01,-1.676577096458355243e+02,2.434079959147066319e+00
8.246436079628335136e+00,-3.039267766151693806e+01,1.481652210771763900e-01,-1.676510135836398092e+02,2.402522130894476859e+00
8.265703453646159105e+00,-3.035478701361156695e+01,1.508765018713371653e-01,-1.676405446353834918e+02,2.370998127424987167e+00
8.284970827663981296e+00,-3.031828132775877904e+01,1.535552205961190353e-01,-1.676260140988860314e+02,2.339497795339607666e+00
8.304238201681805265e+00,-3.028314753216890054e+01,1.562035836264645261e-01,-1.676072965975410227e+02,2.307999268433383211e+00
8.323505575699627457e+00,-3.024937294952172451e+01,1.588237278139253972e-01,-1.675844617294808927e+02,2.276478729995820238e+00
8.342772949717451425e+00,-3.021694527994167245e+01,1.614177254192788180e-01,-1.675577604637584557e+02,2.244920770342808236e+00
8.362040323735273617e+00,-3.018585258135770388e+01,1.639875878367079709e-01,-1.675275692082574892e+02,2.213326746451194538e+00
8.381307697753097585e+00,-3.015608325219993802e+01,1.665352681283226444e-01,-1.674943050913189211e+02,2.181719038515013143e+00
8.400575071770921554e+00,-3.012762602068432827e+01,1.690626626738424565e-01,-1.674583331242586155e+02,2.150140118201933070e+00
8.419842445788743746e+00,-3.010046994306274470e+01,1.715716124473770088e-01,-1.674198878161687389e+02,2.118646619254712427e+00
8.439109819806567714e+00,-3.007460441067231116e+01,1.740639045029423182e-01,-1.673790282303116896e+02,2.087299810785685494e+00
8.458377193824389906e+00,-3.005001916310378007e+01,1.765412741619142578e-01,-1.673356374463961345e+02,2.056154737780647945e+00
8.477644567842213874e+00,-3.002670430301772697e+01,1.790054081716096479e-01,-1.672894668350459426e+02,2.025250627130854131e+00
8.496911941860036066e+00,-3.000465030757499463e+01,1.814579488051992207e-01,-1.672402147934285779e+02,1.994604888545996380e+00
8.516179315877860034e+00,-2.998384803228141138e+01,1.839004985810419046e-01,-1.671876210397558111e+02,1.964212213100704263e+00
8.535446689895684003e+00,-2.996428870505983255e+01,1.863346250753696032e-01,-1.671315533268466140e+02,1.934049054286997249e+00
8.554714063913506195e+00,-2.994596391101114463e+01,1.887618652433998012e-01,-1.670720648208897785e+02,1.904082444350878145e+00
8.573981437931330163e+00,-2.992886557088071342e+01,1.911837287685027864e-01,-1.670094073768689498e+02,1.874280991327259782e+00
8.593248811949152355e+00,-2.991298591799823825e+01,1.936017001996805376e-01,-1.669439969117515261e+02,1.844625327205838827e+00
8.612516185966976323e+00,-2.989831747891090785e+01,1.960172399492219053e-01,-1.668763391470601789e+02,1.815115404883946404e+00
8.631783559984798515e+00,-2.988485306194072066e+01,1.984317845192870855e-01,-1.668069339050848043e+02,1.785772837316946360e+00
8.651050934002622483e+00,-2.987258575572272790e+01,2.008467465256878748e-01,-1.667361813356740754e+02,1.756637712734274936e+00
8.670318308020444675e+00,-2.986150893700975573e+01,2.032635151326183942e-01,-1.666643127915582170e+02,1.727760674694832854e+00
8.689585682038268644e+00,-2.985161628442287807e+01,2.056834573889507189e-01,-1.665913629805976370e+02,1.699192194436582648e+00
8.708853056056090836e+00,-2.984290179310968583e+01,2.081079206967992035e-01,-1.665171901109556529e+02,1.670971633344202401e+00
8.728120430073914804e+00,-2.983535978493332763e+01,2.105382363167768722e-01,-1.664415392876829287e+02,1.643118757001339691e+00
8.747387804091736996e+00,-2.982898490996561591e+01,2.129757235113365066e-01,-1.663641339381836985e+02,1.615629802091739231e+00
8.766655178109562740e+00,-2.982377213739885846e+01,2.154216937322100400e-01,-1.662847729550242661e+02,1.588479120380550835e+00
8.785922552127384932e+00,-2.981971673688704882e+01,2.178774542259704905e-01,-1.662034094246663187e+02,1.561626060819695461e+00
8.805189926145208901e+00,-2.981681425398332763e+01,2.203443105741954566e-01,-1.661201910364903540e+02,1.535025429607579373e+00
8.824457300163031093e+00,-2.981506048501364248e+01,2.228235679644471889e-01,-1.660354517402290924e+02,1.508638941010833623e+00
8.843724674180855061e+00,-2.981445145693788490e+01,2.253165313295331651e-01,-1.659496565542191036e+02,1.482444805059055515e+00
8.862992048198677253e+00,-2.981498341642035754e+01,2.278245048012669249e-01,-1.658633132885151440e+02,1.456443072959451746e+00
8.882259422216501221e+00,-2.981665282980690179e+01,2.303487911149167677e-01,-1.657768731516738114e+02,1.430655440878380258e+00
8.901526796234323413e+00,-2.981945639267052783e+01,2.328906916171631092e-01,-1.656906447415895798e+02,1.405119597181337721e+00
8.920794170252147381e+00,-2.982339104487729387e+01,2.354515073664350810e-01,-1.656047424051474479e+02,1.379879529710654085e+00
8.940061544269969573e+00,-2.982845398549695304e+01,2.380325415127397815e-01,-1.655190814987417980e+02,1.354974176342275349e+00
8.959328918287793542e+00,-2.983464268180690127e+01,2.406351027864434833e-01,-1.654334217747217224e+02,1.330427198078008244e+00
8.978596292305615734e+00,-2.984195486815963605e+01,2.432605096102182229e-01,-1.653474484962068516e+02,1.306240398425964067e+00
8.997863666323439702e+00,-2.985038853320250851e+01,2.459100941641316762e-01,-1.652608715463227043e+02,1.282392452428154916e+00
9.017131040341263670e+00,-2.985994189711920299e+01,2.485852057336183640e-01,-1.651735180277082122e+02,1.258843319514480807e+00
9.036398414359087639e+00,-2.987061338332587113e+01,2.512872128570898256e-01,-1.650853950815434814e+02,1.235543291346755002e+00
9.055665788376909831e+00,-2.988240159062667445e+01,2.540175041149855262e-01,-1.649967069111437183e+02,1.212444432399999883e+00
9.074933162394733799e+00,-2.989530527175564956e+01,2.567774877771806241e-01,-1.649078215792166873e+02,1.189511540086170660e+00
9.094200536412555991e+00,-2.990932332249979808e+01,2.595685908470889425e-01,-1.648191959810488640e+02,1.166729869346660786e+00
9.113467910430379959e+00,-2.992445478266404635e+01,2.623922582184420316e-01,-1.647312779720576259e+02,1.144107701114794651e+00
9.132735284448202151e+00,-2.994069884679997884e+01,2.652499526424288989e-01,-1.646444101816542513e+02,1.121673145757127399e+00
9.152002658466026119e+00,-2.995805487979736981e+01,2.681431559906605755e-01,-1.645587593566369549e+02,1.099466006593168732e+00
9.171270032483848311e+00,-2.997652243092538882e+01,2.710733719486665416e-01,-1.644742886090859031e+02,1.077526729768588210e+00
9.190537406501672280e+00,-2.999610124015267942e+01,2.740421298808300987e-01,-1.643907794389859873e+02,1.055885166081787618e+00
9.209804780519494471e+00,-3.001679123253457604e+01,2.770509892793238116e-01,-1.643078983161969688e+02,1.034551922721199890e+00
9.229072154537318440e+00,-3.003859249961767475e+01,2.801015440396573131e-01,-1.642252916408472458e+02,1.013514474613686378e+00
9.248339528555140632e+00,-3.006150527031740793e+01,2.831954258436614191e-01,-1.641426856193506580e+02,9.927390561036495420e-01
9.267606902572966376e+00,-3.008552987660256051e+01,2.863343061706509207e-01,-1.640599659522592901e+02,9.721779154002698764e-01
9.286874276590788568e+00,-3.011066672075903838e+01,2.895198968357078906e-01,-1.639772169799226731e+02,9.517801391167531877e-01
9.306141650608612537e+00,-3.013691625057546375e+01,2.927539493680268445e-01,-1.638947101263481443e+02,9.315033145946609583e-01
9.325409024626434729e+00,-3.016427894657811848e+01,2.960382538771829108e-01,-1.638128445002149931e+02,9.113230669260491412e-01
9.344676398644258697e+00,-3.019275532202687273e+01,2.993746382164252373e-01,-1.637320547891318085e+02,8.912380569869108315e-01
9.363943772662080889e+00,-3.022234593269187641e+01,3.027649681910958845e-01,-1.636527097939200246e+02,8.712691968335712911e-01
9.383211146679904857e+00,-3.025305139048822767e+01,3.062111492899696752e-01,-1.635750270730665648e+02,8.514533018443567469e-01
9.402478520697727049e+00,-3.028487237368481644e+01,3.097151300084812209e-01,-1.634990249429139055e+02,8.318327754032539545e-01
9.421745894715551017e+00,-3.031780962703507853e+01,3.132789063969342314e-01,-1.634245237953244612e+02,8.124438876979117596e-01
9.441013268733373209e+00,-3.035186394766460793e+01,3.169045271244696482e-01,-1.633511966322965634e+02,7.933065574060857994e-01
9.460280642751197178e+00,-3.038703615623806442e+01,3.205940981982791094e-01,-1.632786566086383857e+02,7.744182000076672567e-01
9.479548016769019370e+00,-3.042332705681030447e+01,3.243497865632610222e-01,-1.632065599880183129e+02,7.557532330957390521e-01
9.498815390786845114e+00,-3.046073739176691575e+01,3.281738221110721554e-01,-1.631346986266592580e+02,7.372684312758400749e-01
9.518082764804667306e+00,-3.049926779951865186e+01,3.320684980691595012e-01,-1.630630582903848165e+02,7.189128299168652259e-01
9.537350138822491274e+00,-3.053891878174608010e+01,3.360361701995869255e-01,-1.629918275746182132e+02,7.006396802821414083e-01
9.556617512840313466e+00,-3.057969068418757175e+01,3.400792555865226330e-01,-1.629213548777227061e+02,6.824174007707467515e-01
9.575884886858137435e+00,-3.062158369096618671e+01,3.442002319302440716e-01,-1.628520643360899669e+02,6.642367194618706838e-01
9.595152260875959627e+00,-3.066459782834547454e+01,3.484016381509232874e-01,-1.627843521494180266e+02,6.461121906381408486e-01
9.614419634893783595e+00,-3.070873297073317687e+01,3.526860767634946714e-01,-1.627184895585122888e+02,6.280777093858193050e-01
9.633687008911605787e+00,-3.075398884059467619e+01,3.570562180056522372e-01,-1.626545568723568920e+02,6.101771554299859623e-01
9.652954382929429755e+00,-3.080036499506011083e+01,3.615148052150903846e-01,-1.625924251300161529e+02,5.924524994604678518e-01
9.672221756947251947e+00,-3.084786079514824664e+01,3.660646605946562548e-01,-1.625317902579086251e+02,5.749323335261951051e-01
9.691489130965075915e+00,-3.089647535785705301e+01,3.707086903779240328e-01,-1.624722516567510979e+02,5.576237077957301169e-01
9.710756504982898107e+00,-3.094620749570249174e+01,3.754498885532259744e-01,-1.624134159498239001e+02,5.405093771295336191e-01
9.730023879000722076e+00,-3.099705565141298891e+01,3.802913386870955259e-01,-1.623549998651984083e+02,5.235512371828585643e-01
9.749291253018544268e+00,-3.104901783650402436e+01,3.852362139069004376e-01,-1.622969058656035486e+02,5.066991593101490832e-01
9.768558627036370012e+00,-3.110209158102552252e+01,3.902877756153079192e-01,-1.622392506830040304e+02,4.899030154850461671e-01
9.787826001054192204e+00,-3.115627389823533733e+01,3.954493718722472129e-01,-1.621823389289918111e+02,4.731248169487186073e-01
9.807093375072016173e+00,-3.121156126323701230e+01,4.007244364877762810e-01,-1.621265882481286269e+02,4.563478348425124009e-01
9.826360749089838365e+00,-3.126794960001818069e+01,4.061164896845330663e-01,-1.620724250793556394e+02,4.395803497977381902e-01
9.845628123107662333e+00,-3.132543426812499732e+01,4.116291407551520565e-01,-1.620201775750331876e+02,4.228530641410343516e-01
9.864895497125484525e+00,-3.138401003933931221e+01,4.172660925722698200e-01,-1.619699928111047882e+02,4.062108199639705153e-01
9.884162871143306717e+00,-3.144367105649181227e+01,4.230311472614808888e-01,-1.619217992595981457e+02,3.897006878124267271e-01
9.903430245161130685e+00,-3.150441077052175487e+01,4.289282119738908050e-01,-1.618753243084045437e+02,3.733593950851662457e-01
9.922697619178952877e+00,-3.156622185702695660e+01,4.349613036036262814e-01,-1.618301630588096032e+02,3.572032549514002064e-01
9.941964993196776845e+00,-3.162909611843109658e+01,4.411345515193488831e-01,-1.617858817616073566e+02,3.412231867727461010e-01
9.961232367214599037e+00,-3.169302438115148490e+01,4.474521978629139030e-01,-1.617421300987037114e+02,3.253861914157443191e-01
9.980499741232423005e+00,-3.175799639782409045e+01,4.539185955837400366e-01,-1.616987335653508353e+02,3.096430218482922880e-01
9.999767115250245197e+00,-3.182400076246818443e+01,4.605382049544666789e-01,-1.616557416667737073e+02,2.939401683620014305e-01
1.001903448926807094e+01,-3.189102484198154386e+01,4.673155896883666172e-01,-1.616134187569595895e+02,2.782331041502502655e-01
1.003830186328589313e+01,-3.195905472174189654e+01,4.742554138395714269e-01,-1.615721792770541185e+02,2.624973620707484745e-01
1.005756923730371710e+01,-3.202807515789473314e+01,4.813624403861324064e-01,-1.615324837395117186e+02,2.467345589218628565e-01
1.007683661132153929e+01,-3.209806952560867899e+01,4.886415318407965058e-01,-1.614947219953927799e+02,2.309717913022843738e-01
1.009610398533936326e+01,-3.216901975216352128e+01,4.960976525515540247e-01,-1.614591135124546213e+02,2.152545246212546337e-01
1.011537135935718545e+01,-3.224090622641458026e+01,5.037358717302005129e-01,-1.614256500623075397e+02,1.996347358397851102e-01
1.013463873337500942e+01,-3.231370768130007320e+01,5.115613658583084700e-01,-1.613940957206310713e+02,1.841572594311239042e-01
1.015390610739283161e+01,-3.238740105226777644e+01,5.195794190815495872e-01,-1.613640449973911188e+02,1.688477639701087551e-01
1.017317348141065558e+01,-3.246196132009136193e+01,5.277954205358521556e-01,-1.613350254035931641e+02,1.537054448886294444e-01
1.019244085542847778e+01,-3.253736134993812357e+01,5.362148581693145788e-01,-1.613066191538449914e+02,1.387024072092637728e-01
1.021170822944630174e+01,-3.261357173872399073e+01,5.448433093651888770e-01,-1.612785730046767014e+02,1.237900518965384389e-01
1.023097560346412394e+01,-3.269056067960686107e+01,5.536864293268862758e-01,-1.612508673731800002e+02,1.089109590127413235e-01
1.025024297748194968e+01,-3.276829384672718959e+01,5.627499385664990195e-01,-1.612237258654519962e+02,9.401326759789149778e-02
1.026951035149977187e+01,-3.284673429655988741e+01,5.720396108249869993e-01,-1.611975617819112756e+02,7.906382918408540184e-02
1.028877772551759584e+01,-3.292584237638857303e+01,5.815612623338731746e-01,-1.611728747944960389e+02,6.405669090627141848e-02
1.030804509953541803e+01,-3.300557562716447535e+01,5.913207426073004980e-01,-1.611501241007811416e+02,4.901466894744354458e-02
1.032731247355324200e+01,-3.308588866841105869e+01,6.013239261219219811e-01,-1.611296104458068328e+02,3.398355273552457201e-02
1.034657984757106419e+01,-3.316673305693382190e+01,6.115767035305891275e-01,-1.611113971661971220e+02,1.902034964472812395e-02
1.036584722158888816e+01,-3.324805711790290275e+01,6.220849706697446635e-01,-1.610952907698431602e+02,4.178478521007329520e-03
1.038511459560671035e+01,-3.332980575460420880e+01,6.328546136807859934e-01,-1.610808869852532439e+02,-1.050638554989348841e-02
1.040438196962453432e+01,-3.341192024968563601e+01,6.438914890723278495e-01,-1.610676719858471699e+02,-2.502619722652824757e-02
1.042364934364235651e+01,-3.349433807420444964e+01,6.552013983762916549e-01,-1.610551542391711166e+02,-3.940351108507320760e-02
1.044291671766018048e+01,-3.357699272015544523e+01,6.667900579745660306e-01,-1.610429936810948561e+02,-5.368657416798630622e-02
1.046218409167800267e+01,-3.365981356749939835e+01,6.786630654365787274e-01,-1.610310943865073625e+02,-6.793760642117083193e-02
1.048145146569582664e+01,-3.374272578924998811e+01,6.908258640900011294e-01,-1.610196354627496191e+02,-8.221717926564568735e-02
