Frequency (GHz), Theta Pol: Theta=90.0 & Phi=180.0 (dBsm), Theta Pol: Theta=90.0 & Phi=180.0 (rad of rEfar/Einc - phase centered at ff origin), Phi Pol: Theta=90.0 & Phi=180.0 (dBsm), Phi Pol: Theta=90.0 & Phi=180.0 (rad of rEfar/Einc - phase centered at ff origin)
8.862992048198677253e+00,-2.981504378394992116e+01,2.278302460792347162e-01,-1.655937224725707608e+02,1.370943543199466985e+00
8.882259422216501221e+00,-2.981671322319438744e+01,2.303546182500445794e-01,-1.655036936194224779e+02,1.344940676637373711e+00
8.901526796234323413e+00,-2.981951681128417775e+01,2.328966198843804292e-01,-1.654119198158576012e+02,1.319316340640441787e+00
8.920794170252147381e+00,-2.982345141824481161e+01,2.354575503691994642e-01,-1.653183871313385112e+02,1.293990443766027232e+00
8.940061544269969573e+00,-2.982851418968506252e+01,2.380387073066022041e-01,-1.652234135704179891e+02,1.268885312953512701e+00
8.959328918287793542e+00,-2.983470257083698485e+01,2.406413914554370592e-01,-1.651275951470042003e+02,1.243944095759559554e+00
8.978596292305615734e+00,-2.984201431213573485e+01,2.432669129915468464e-01,-1.650316817058163679e+02,1.219143827342719977e+00
8.997863666323439702e+00,-2.985044745281298262e+01,2.459165978416457121e-01,-1.649364141064257012e+02,1.194499943242048001e+00
9.017131040341263670e+00,-2.986000028494857972e+01,2.485917928003706923e-01,-1.648423634943946183e+02,1.170061220780699962e+00
9.036398414359087639e+00,-2.987067130582812879e+01,2.512938684505909848e-01,-1.647498120091271403e+02,1.145896498056211410e+00
9.055665788376909831e+00,-2.988245916978816652e+01,2.540242194944796195e-01,-1.646587036027747502e+02,1.122076467419559576e+00
9.074933162394733799e+00,-2.989536265103641099e+01,2.567842628103943481e-01,-1.645686767277964861e+02,1.098654971903412658e+00
9.094200536412555991e+00,-2.990938062607010650e+01,2.595754341852746228e-01,-1.644791712792428484e+02,1.075654353504798655e+00
9.113467910430379959e+00,-2.992451207900876042e+01,2.623991850576046780e-01,-1.643895842956088416e+02,1.053058488335776310e+00
9.132735284448202151e+00,-2.994075612682455656e+01,2.652569806305723477e-01,-1.642994364393431397e+02,1.030815341088973103e+00
9.152002658466026119e+00,-2.995811205582198156e+01,2.681503003649408079e-01,-1.642085075997747481e+02,1.008848530331045712e+00
9.171270032483848311e+00,-2.997657935735704982e+01,2.710806412252670383e-01,-1.641169068886757145e+02,9.870750738612327213e-01
9.190537406501672280e+00,-2.999615775066983403e+01,2.740495233012160692e-01,-1.640250587798484219e+02,9.654248295845043737e-01
9.209804780519494471e+00,-3.001684718393399365e+01,2.770584967629707296e-01,-1.639336089144933339e+02,9.438566772725548448e-01
9.229072154537318440e+00,-3.003864781037963994e+01,2.801091487213171471e-01,-1.638432738958757966e+02,9.223673562181937680e-01
9.248339528555140632e+00,-3.006155994308839396e+01,2.832031085619723942e-01,-1.637546733346688654e+02,9.009908061436614490e-01
9.267606902572966376e+00,-3.008558399794614147e+01,2.863420507191019038e-01,-1.636681860841173091e+02,8.797882728752105530e-01
9.286874276590788568e+00,-3.011072043762542094e+01,2.895276945440719563e-01,-1.635838658716010059e+02,8.588316917791638527e-01
9.306141650608612537e+00,-3.013696972935954577e+01,2.927618017279354778e-01,-1.635014367739516103e+02,8.381844427222778782e-01
9.325409024626434729e+00,-3.016433232561564992e+01,2.960461724304150333e-01,-1.634203698465771595e+02,8.178841834218349982e-01
9.344676398644258697e+00,-3.019280867050146711e+01,2.993826416596711004e-01,-1.633400227271521317e+02,7.979320090521647701e-01
9.363943772662080889e+00,-3.022239922752490671e+01,3.027730774202187503e-01,-1.632598082823972447e+02,7.782907211867491348e-01
9.383211146679904857e+00,-3.025310451814034352e+01,3.062193816986497064e-01,-1.631793502142175214e+02,7.588927801152368646e-01
9.402478520697727049e+00,-3.028492515709930544e+01,3.097234946017485835e-01,-1.630985857637035394e+02,7.396560474018514242e-01
9.421745894715551017e+00,-3.031786187098812135e+01,3.132874011010324256e-01,-1.630177885923359895e+02,7.205033521975156008e-01
9.441013268733373209e+00,-3.035191549047565829e+01,3.169131391072078641e-01,-1.629375055817938289e+02,7.013808602412684445e-01
9.460280642751197178e+00,-3.038708691365564718e+01,3.206028072034870502e-01,-1.628584238665167447e+02,6.822705325796344367e-01
9.479548016769019370e+00,-3.042337704561826328e+01,3.243585704258907798e-01,-1.627812023380719495e+02,6.631935352653788307e-01
9.498815390786845114e+00,-3.046078672589693426e+01,3.281826629871255618e-01,-1.627063103305381162e+02,6.442038110930022876e-01
9.518082764804667306e+00,-3.049931665886841969e+01,3.320773876688188908e-01,-1.626339136323028072e+02,6.253734830503612230e-01
9.537350138822491274e+00,-3.053896736150202784e+01,3.360451125337231004e-01,-1.625638358564627026e+02,6.067737253011177279e-01
9.556617512840313466e+00,-3.057973913813448874e+01,3.400882663800089412e-01,-1.624956048843748135e+02,5.884558096695722273e-01
9.575884886858137435e+00,-3.062163208438883188e+01,3.442093347558254912e-01,-1.624285736292149238e+02,5.704370234670678164e-01
9.595152260875959627e+00,-3.066464611397848827e+01,3.484108582532539633e-01,-1.623620859868754849e+02,5.526950486477524294e-01
9.614419634893783595e+00,-3.070878099524501792e+01,3.526954342201877313e-01,-1.622956467546252668e+02,5.351723721949407375e-01
9.633687008911605787e+00,-3.075403638082733337e+01,3.570657221139377224e-01,-1.622290520459376069e+02,5.177897733288002735e-01
9.652954382929429755e+00,-3.080041181490845403e+01,3.615244517162185534e-01,-1.621624458926568764e+02,5.004655328737167563e-01
9.672221756947251947e+00,-3.084790670787310418e+01,3.660744326119554359e-01,-1.620962876158702386e+02,4.831354320205334951e-01
9.691489130965075915e+00,-3.089652027656375211e+01,3.707185629371375635e-01,-1.620312380699673724e+02,4.657683591151647318e-01
9.710756504982898107e+00,-3.094625145740473826e+01,3.754598355465185722e-01,-1.619679941357227619e+02,4.483735120746577540e-01
9.730023879000722076e+00,-3.099709880696665110e+01,3.803013404162738365e-01,-1.619071138383286268e+02,4.309973980798828541e-01
9.749291253018544268e+00,-3.104906040797360234e+01,3.852462631102825386e-01,-1.618488761647810747e+02,4.137114327486655085e-01
9.768558627036370012e+00,-3.110213379723648686e+01,3.902978802297158434e-01,-1.617932104838825751e+02,3.965932491455463338e-01
9.787826001054192204e+00,-3.115631592579084597e+01,3.954595536318281090e-01,-1.617397133351535388e+02,3.797063364441533584e-01
9.807093375072016173e+00,-3.121160315220860682e+01,4.007347255961758448e-01,-1.616877492805390943e+02,3.630830576258487485e-01
9.826360749089838365e+00,-3.126799126013430552e+01,4.061269169094601228e-01,-1.616366118805706833e+02,3.467153602007323476e-01
9.845628123107662333e+00,-3.132547548331833198e+01,4.116397290716608537e-01,-1.615857051539750557e+02,3.305556951514684871e-01
9.864895497125484525e+00,-3.138405051802508083e+01,4.172768506915121578e-01,-1.615346992930435874e+02,3.145281292031302245e-01
9.884162871143306717e+00,-3.144371050477891671e+01,4.230420669431180225e-01,-1.614836196424961656e+02,2.985469632642533955e-01
9.903430245161130685e+00,-3.150444896857979771e+01,4.289392700296204564e-01,-1.614328446507101944e+02,2.825381026322583145e-01
9.922697619178952877e+00,-3.156625871714055265e+01,4.349724682122123043e-01,-1.613830124721383470e+02,2.664576165179549094e-01
9.941964993196776845e+00,-3.162913170756581493e+01,4.411457912403787818e-01,-1.613348601627044729e+02,2.503026520845481051e-01
9.961232367214599037e+00,-3.169305890017588112e+01,4.474634909069963307e-01,-1.612890368646664569e+02,2.341118983666014841e-01
9.980499741232423005e+00,-3.175803012146466742e+01,4.539299367223429416e-01,-1.612459385024740470e+02,2.179555003997975804e-01
9.999767115250245197e+00,-3.182403395536166002e+01,4.605496080104762302e-01,-1.612056055464195481e+02,2.019169571604911007e-01
1.001903448926807094e+01,-3.189105767361419552e+01,4.673270847129935013e-01,-1.611677096921558245e+02,1.860714839400541276e-01
1.003830186328589313e+01,-3.195908720435746275e+01,4.742670395496129121e-01,-1.611316338219865543e+02,1.704662011705570801e-01
1.005756923730371710e+01,-3.202810712597393206e+01,4.813742338056039571e-01,-1.610966268780612154e+02,1.551071641490955610e-01
1.007683661132153929e+01,-3.209810066452250510e+01,4.886535179697990561e-01,-1.610619960402156323e+02,1.399566966387215117e-01
1.009610398533936326e+01,-3.216904966995163306e+01,4.961098370014156989e-01,-1.610272876233605643e+02,1.249419874865736746e-01
1.011537135935718545e+01,-3.224093455009376896e+01,5.037482385494934656e-01,-1.609924091732098645e+02,1.099729909564007291e-01
1.013463873337500942e+01,-3.231373415128557269e+01,5.115738813941872465e-01,-1.609576593779697475e+02,9.496511788614787897e-02
1.015390610739283161e+01,-3.238742558783739867e+01,5.195920410367312892e-01,-1.609236565045125928e+02,7.986080952103356834e-02
1.017317348141065558e+01,-3.246198403586205927e+01,5.278081098591221876e-01,-1.608911832287398340e+02,6.464432480491529021e-02
1.019244085542847778e+01,-3.253738251641320289e+01,5.362275904985371877e-01,-1.608609878333874121e+02,4.934587515192899454e-02
1.021170822944630174e+01,-3.261359169565872662e+01,5.448560827177699739e-01,-1.608335926682692332e+02,3.403403143811684073e-02
1.023097560346412394e+01,-3.269057972486994856e+01,5.536992656534631685e-01,-1.608091583734504582e+02,1.879829592369321525e-02
1.025024297748194968e+01,-3.276831213143329080e+01,5.627628784317049160e-01,-1.607874383198073076e+02,3.726144083435021723e-03
1.026951035149977187e+01,-3.284675175690711058e+01,5.720527024179584696e-01,-1.607678359163622872e+02,-1.111979194316884550e-02
1.028877772551759584e+01,-3.292585872353447485e+01,5.815745476986681206e-01,-1.607495525635088995e+02,-2.571865256806388916e-02
1.030804509953541803e+01,-3.300559040079153306e+01,5.913342449222782626e-01,-1.607317911093745977e+02,-4.009791817884549026e-02
1.032731247355324200e+01,-3.308590134154940188e+01,6.013376417394816764e-01,-1.607139639891431386e+02,-5.432759127718201492e-02
1.034657984757106419e+01,-3.316674316421207891e+01,6.115906012948090220e-01,-1.606958516540560424e+02,-6.850312841403469188e-02
1.036584722158888816e+01,-3.324806437126871117e+01,6.220989990487674204e-01,-1.606776679813963540e+02,-8.272132649043661967e-02
1.038511459560671035e+01,-3.332981011241552949e+01,6.328687140150706103e-01,-1.606600132891052226e+02,-9.705541554706396956e-02
1.040438196962453432e+01,-3.341192191690461755e+01,6.439056113827731354e-01,-1.606437257657052555e+02,-1.115359372778775143e-01
1.042364934364235651e+01,-3.349433743031819688e+01,6.552155152556913276e-01,-1.606296694026067939e+02,-1.261424668360967838e-01
1.044291671766018048e+01,-3.357699019229173132e+01,6.668041724182440788e-01,-1.606185129284152424e+02,-1.408083674032940547e-01
1.046218409167800267e+01,-3.365980948304498099e+01,6.786772100231022176e-01,-1.606105560018266090e+02,-1.554374282503712124e-01
1.048145146569582664e+01,-3.374272024999943653e+01,6.908400913129432164e-01,-1.606056468433703515e+02,-1.699282994516864709e-01
1.050071883971365061e+01,-3.382564310571994781e+01,7.032980735506222381e-01,-1.606032133939361586e+02,-1.842007208242960881e-01
1.051998621373147458e+01,-3.390849437060509786e+01,7.160561711685282660e-01,-1.606024029147693852e+02,-1.982169890787983668e-01
1.053925358774929677e+01,-3.399118612350135038e+01,7.291191250401304336e-01,-1.606022979799482755e+02,-2.119930476118831730e-01
1.055852096176712074e+01,-3.407362622415170961e+01,7.424913762956976138e-01,-1.606021558484794980e+02,-2.255959466652807943e-01
1.057778833578494293e+01,-3.415571828352273087e+01,7.561770409606015653e-01,-1.606016092024775332e+02,-2.391278220700558121e-01
1.059705570980276690e+01,-3.423736157869633701e+01,7.701798805404084236e-01,-1.606007734911931379e+02,-2.527001850627133006e-01
1.061632308382058909e+01,-3.431845093264075786e+01,7.845032639119582374e-01,-1.606002295005747271e+02,-2.664051279965331531e-01
1.063559045783841306e+01,-3.439887659908103501e+01,7.991501175213527874e-01,-1.606008832569939955e+02,-2.802910712885660072e-01
1.065485783185623525e+01,-3.447852420289014219e+01,8.141228635464071717e-01,-1.606037387282052862e+02,-2.943495234481615097e-01
1.067412520587405922e+01,-3.455727478343213477e+01,8.294233486442267322e-01,-1.606096418440693867e+02,-3.085163900983579621e-01
1.069339257989188141e+01,-3.463500497229892972e+01,8.450527683379694954e-01,-1.606190612154093458e+02,-3.226875957568339781e-01
1.071265995390970538e+01,-3.471158731189557045e+01,8.610115932768389602e-01,-1.606319613065091119e+02,-3.367452191985220722e-01
1.073192732792752757e+01,-3.478689069420038038e+01,8.772995031368248098e-01,-1.606478014752618151e+02,-3.505877754772667165e-01
1.075119470194535332e+01,-3.486078087759358368e+01,8.939153318906235546e-01,-1.606656645370692615e+02,-3.641571522916887682e-01
1.077046207596317551e+01,-3.493312103045923322e+01,9.108570251078614843e-01,-1.606844869397478703e+02,-3.774552382483022384e-01
1.078972944998099948e+01,-3.500377225655395819e+01,9.281216067315976037e-01,-1.607033354733367787e+02,-3.905454997161224018e-01
1.080899682399882167e+01,-3.507259407766309778e+01,9.457051503861763075e-01,-1.607216597657599095e+02,-4.035384038574852394e-01
1.082826419801664564e+01,-3.513944487822259077e+01,9.636027494826706619e-01,-1.607394519791088783e+02,-4.165638922354999441e-01
1.084753157203446783e+01,-3.520418234583704020e+01,9.818084815390335507e-01,-1.607572672613543148e+02,-4.297378621583776148e-01
1.086679894605229180e+01,-3.526666396189372676e+01,1.000315364992829359e+00,-1.607760956691066383e+02,-4.431315316575905605e-01
1.088606632007011399e+01,-3.532674760086277388e+01,1.019115310592958235e+00,-1.607971171100892889e+02,-4.567519228008926069e-01
1.090533369408793796e+01,-3.538429228287579065e+01,1.038199073118726723e+00,-1.608214023987349890e+02,-4.705387158413396054e-01
1.092460106810576015e+01,-3.543915909468375958e+01,1.057556211574690153e+00,-1.608496369939413739e+02,-4.843784256613100636e-01
1.094386844212358412e+01,-3.549121225683745706e+01,1.077175066349298271e+00,-1.608819375950888571e+02,-4.981325080558278162e-01
1.096313581614140631e+01,-3.554032028039318902e+01,1.097042759881718732e+00,-1.609178092545292600e+02,-5.116726251683060278e-01
1.098240319015923205e+01,-3.558635713482382812e+01,1.117145223606963222e+00,-1.609562579302147469e+02,-5.249144633712609087e-01
1.100167056417705425e+01,-3.562920334690453217e+01,1.137467249369018329e+00,-1.609960364549824021e+02,-5.378414933568259615e-01
1.102093793819487821e+01,-3.566874696928377375e+01,1.157992559418047129e+00,-1.610359672395352959e+02,-5.505120400492355959e-01
1.104020531221270041e+01,-3.570488439210653553e+01,1.178703886752526797e+00,-1.610752607964448373e+02,-5.630468879500580837e-01
1.105947268623052437e+01,-3.573752101129812786e+01,1.199583057664497243e+00,-1.611137441905602259e+02,-5.755997304059534692e-01
1.107874006024834657e+01,-3.576657180072911046e+01,1.220611070902562600e+00,-1.611519331231827152e+02,-5.883177278106477281e-01
1.109800743426617053e+01,-3.579196185185232082e+01,1.241768172129648296e+00,-1.611909225373206311e+02,-6.013025863887089262e-01
1.111727480828399273e+01,-3.581362693789660057e+01,1.263033927007827018e+00,-1.612321210281983497e+02,-6.145826886648830811e-01
1.113654218230181669e+01,-3.583151413161645849e+01,1.284387299804553573e+00,-1.612768972909986758e+02,-6.281038326933005012e-01
1.115580955631963889e+01,-3.584558246405124748e+01,1.305806745679770620e+00,-1.613262294091001081e+02,-6.417411673131256933e-01
1.117507693033746285e+01,-3.585580356941721902e+01,1.327270323247959460e+00,-1.613804458974227884e+02,-6.553295455862102603e-01
1.119434430435528505e+01,-3.586216223160121785e+01,1.348755829942011930e+00,-1.614391248689160818e+02,-6.687050890793568847e-01
1.121361167837310902e+01,-3.586465674082332100e+01,1.370240957258735293e+00,-1.615011814706984978e+02,-6.817480039873957676e-01
1.123287905239093121e+01,-3.586329898832562435e+01,1.391703457732595961e+00,-1.615651304373747337e+02,-6.944159662158952973e-01
1.125214642640875695e+01,-3.585811426793503642e+01,1.413121312052381118e+00,-1.616294667187304128e+02,-7.067589583778631779e-01
1.127141380042657914e+01,-3.584914080476498555e+01,1.434472884193277231e+00,-1.616930715429786289e+02,-7.189104338189528098e-01
1.129068117444440311e+01,-3.583642907840679470e+01,1.455737055024444171e+00,-1.617555357220087444e+02,-7.310556665162158962e-01
1.130994854846222530e+01,-3.582004103693932962e+01,1.476893329866592053e+00,-1.618173065181570394e+02,-7.433846952868380376e-01
1.132921592248004927e+01,-3.580004930041532418e+01,1.497921921466720541e+00,-1.618796096162473930e+02,-7.560421883463933623e-01
1.134848329649787146e+01,-3.577653642757110219e+01,1.518803815065254303e+00,-1.619441607852387506e+02,-7.690878811759296330e-01
1.136775067051569543e+01,-3.574959427499891262e+01,1.539520825113817493e+00,-1.620127409271808006e+02,-7.824784075386919113e-01
1.138701804453351762e+01,-3.571932342755658851e+01,1.560055652914370095e+00,-1.620867440660414616e+02,-7.960754992359136972e-01
1.140628541855134159e+01,-3.568583263788082149e+01,1.580391951108517823e+00,-1.621668126020515501e+02,-8.096787605596741377e-01
1.142555279256916378e+01,-3.564923819418997653e+01,1.600514395596957185e+00,-1.622526518303403975e+02,-8.230753678015406694e-01
1.144482016658698775e+01,-3.560966314504302943e+01,1.620408759780324948e+00,-1.623430753313185733e+02,-8.360950770853801117e-01
1.146408754060480994e+01,-3.556723634472633933e+01,1.640061981764001420e+00,-1.624362820827619771e+02,-8.486572015137107128e-01
1.148335491462263569e+01,-3.552209133301548150e+01,1.659462213714166134e+00,-1.625303109049602313e+02,-8.607970715312892596e-01
1.150262228864045788e+01,-3.547436511309022933e+01,1.678598844403547785e+00,-1.626235667942714826e+02,-8.726633918188183570e-01
1.152188966265828185e+01,-3.542419692613978555e+01,1.697462490659713996e+00,-1.627152817344515654e+02,-8.844848725282751234e-01
1.154115703667610404e+01,-3.537172712994134827e+01,1.716044959589670960e+00,-1.628057767974980266e+02,-8.965132179125920864e-01
1.156042441069392801e+01,-3.531709626838605232e+01,1.734339189313009788e+00,-1.628964404523339056e+02,-9.089571684649864203e-01
1.157969178471175020e+01,-3.526044437513142782e+01,1.752339179784496048e+00,-1.629894181717601782e+02,-9.219256768143838654e-01
1.159895915872957417e+01,-3.520191049978311071e+01,1.770039926006971465e+00,-1.630870918298271874e+02,-9.353959297426285291e-01
1.161822653274739636e+01,-3.514163239497837310e+01,1.787437363325505402e+00,-1.631914840288151254e+02,-9.492149041159104739e-01
1.163749390676522033e+01,-3.507974627176508875e+01,1.804528329326458236e+00,-1.633037377653414239e+02,-9.631343224941687486e-01
1.165676128078304252e+01,-3.501638652743221769e+01,1.821310540654339505e+00,-1.634238000368763721e+02,-9.768709818063108230e-01
1.167602865480086649e+01,-3.495168537502262041e+01,1.837782577614633261e+00,-1.635503923744905990e+02,-9.901788168537034585e-01
1.169529602881868868e+01,-3.488577234947385364e+01,1.853943866325487244e+00,-1.636812921038633419e+02,-1.002915953191953813e+00
1.171456340283651265e+01,-3.481877371807470922e+01,1.869794648297755879e+00,-1.638138796231181402e+02,-1.015089618950302031e+00
1.173383077685433662e+01,-3.475081186713801173e+01,1.885335930600064769e+00,-1.639458349541326641e+02,-1.026865018303885879e+00
1.175309815087216059e+01,-3.468200475950200712e+01,1.900569415224699688e+00,-1.640758083239395830e+02,-1.038532047290629201e+00
1.177236552488998278e+01,-3.461246555202997399e+01,1.915497412305481317e+00,-1.642038722798226047e+02,-1.050435334472557880e+00
1.179163289890780675e+01,-3.454230243021495994e+01,1.930122746685956292e+00,-1.643316087289722418e+02,-1.062885029664961234e+00
1.181090027292562894e+01,-3.447161866752969672e+01,1.944448669581714029e+00,-1.644617876163933090e+02,-1.076072953827307721e+00
1.183016764694345291e+01,-3.440051286449011059e+01,1.958478786064959731e+00,-1.645977163224090418e+02,-1.090017670262133587e+00
1.184943502096127510e+01,-3.432907928159973210e+01,1.972217005101236875e+00,-1.647424310494834856e+02,-1.104553395559267237e+00
1.186870239497909907e+01,-3.425740816305574299e+01,1.985667513018901875e+00,-1.648979347915940252e+02,-1.119365601725221815e+00
1.188796976899692126e+01,-3.418558595923104804e+01,1.998834765248308498e+00,-1.650646652734911015e+02,-1.134065142953029737e+00
1.190723714301474523e+01,-3.411369539230376802e+01,2.011723486637723379e+00,-1.652413231958836093e+02,-1.148284885854546244e+00
1.192650451703256742e+01,-3.404181536064228908e+01,2.024338668909857475e+00,-1.654251233960344791e+02,-1.161777892148237346e+00
1.194577189105039139e+01,-3.397002072913224424e+01,2.036685555346213761e+00,-1.656124503585979824e+02,-1.174493704776360170e+00
1.196503926506821358e+01,-3.389838208997453251e+01,2.048769607129373060e+00,-1.657998010235976949e+02,-1.186610431499950158e+00
1.198430663908603933e+01,-3.382696559107773737e+01,2.060596451693629483e+00,-1.659847952799697453e+02,-1.198507797680225861e+00
1.200357401310386152e+01,-3.375583291353282789e+01,2.072171819248239011e+00,-1.661669699643180138e+02,-1.210681460397102338e+00
1.202284138712168549e+01,-3.368504144027869529e+01,2.083501477695569370e+00,-1.663480973824424325e+02,-1.223618127992962101e+00
1.204210876113950768e+01,-3.361464460612209848e+01,2.094591177318052111e+00,-1.665319010262753352e+02,-1.237666048286527154e+00
1.206137613515733165e+01,-3.354469236946515309e+01,2.105446614522529014e+00,-1.667232312920934874e+02,-1.252938197179719326e+00
1.208064350917515384e+01,-3.347523171251130236e+01,2.116073419189393512e+00,-1.669269251842323172e+02,-1.269274740146149716e+00
1.209991088319297781e+01,-3.340630706890038937e+01,2.126477164105064599e+00,-1.671466430017507321e+02,-1.286273476601679233e+00
1.211917825721080000e+01,-3.333796059797242606e+01,2.136663389262471124e+00,-1.673839526274296077e+02,-1.303380499104942469e+00
1.213844563122862397e+01,-3.327023226760515229e+01,2.146637630095846294e+00,-1.676378636897681815e+02,-1.320022415317250397e+00
1.215771300524644616e+01,-3.320315976092184940e+01,2.156405438022855225e+00,-1.679049387789639809e+02,-1.335754827215635654e+00
1.217698037926427013e+01,-3.313677827123011355e+01,2.165972384203784351e+00,-1.681800271643294877e+02,-1.350396212605439850e+00
1.219624775328209232e+01,-3.307112028059871989e+01,2.175344042495451546e+00,-1.684575481602118430e+02,-1.364112060699538276e+00
1.221551512729991806e+01,-3.300621542176993728e+01,2.184525953768745143e+00,-1.687330809528203304e+02,-1.377416646518740295e+00
1.223478250131774026e+01,-3.294209049935182065e+01,2.193523579346263297e+00,-1.690048435058071163e+02,-1.391076547672613017e+00
1.225404987533556422e+01,-3.287876970096480989e+01,2.202342254736573413e+00,-1.692745784118502286e+02,-1.405931358645918783e+00
1.227331724935338642e+01,-3.281627497479321676e+01,2.210987155127425829e+00,-1.695475045911987877e+02,-1.422680351864526349e+00
1.229258462337121038e+01,-3.275462650192395131e+01,2.219463281155109158e+00,-1.698313093455695935e+02,-1.441699449609849415e+00
1.231185199738903258e+01,-3.269384316342772934e+01,2.227775468093663225e+00,-1.701344782473096586e+02,-1.462940880497981544e+00
1.233111937140685654e+01,-3.263394290143412491e+01,2.235928415290646676e+00,-1.704644217498687624e+02,-1.485937664611542752e+00
